"Country Name","Country Code","Arrangement Type","Approval Date","Approval Year","Intial End Date","Initial End Year","Mneumonic","Description","Program year","Year Type","T-3","T-2","T-1","T","T+1","T+2","T+3","T+4","Indicator Currency","Sort"
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BO","Overall Balance (+F+G+H+I+J-K+L)",1999,"FY","3.4","6.1","-15.6","-14.9","-11.6","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BS_O","Services net",1999,"FY","-2.7","-3.1","-3.3","-5.7","-5.7","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BTRG","Official Transfers (net) 3/",1999,"FY","0.2","0.2","0","0.1","0.1","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BXS_O","Services, Credit and Private Transfers",1999,"FY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BXT","Merchandise Exports",1999,"FY","47.8","52.1","56.2","54.9","59","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"DL","External Debt (incl. Fund) 8/",1999,"FY","105.8","112.7","137.9","148.1","152.4","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"DS","Scheduled Debt Service",1999,"FY","19.6","21.5","27","22.9","25.2","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"D_R","Cancellation of Stock of Debt 7/",1999,"FY","0","0","0","0","0","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"ENDA","Exchange rate vis-a-vis numeraire (average)",1999,"FY","2276","2364","4667","9735","8000","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"FNDA","Net Domestic Assets (domestic currency, billions) 4/",1999,"FY","197.2","244.1","353.8","421.5","NULL","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"FAFA","Gross Reserves",1999,"FY","20.6","26.6","16.4","26.4","29.5","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"FI","Nominal Interest Rate (in percent)",1999,"FY","13.99","11.07","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"FMB","Broad Money (domestic currency, billions) 4/",1999,"FY","232.5","294.6","449.8","573.4","NULL","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"GCB_Y","Fiscal Balance including grants (percent of GDP) 3/(A+B+C+D-E-F-G)",1999,"FY","0.9","1.2","-0.9","-6","-6","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"GCECY","Current Non-Interest Expenditures (percent of GDP)",1999,"FY","6.7","7","8.9","10.5","8.7","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"GCEKY","Capital Expenditures and Net Lending (Percent of GDP)",1999,"FY","5.8","5.6","6.6","6.6","8.9","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"GCENL","Total Expenditures (percent of GDP, E+F+G)",1999,"FY","13.9","13.8","17.2","19.5","19.6","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"GCG_Y","Grants (percent of GDP)",1999,"FY","0","0","0","0","0","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"GCIPY","Interest payments (percent of GDP)",1999,"FY","1.4","1.2","1.7","2.4","2","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"GCRCT","Current Tax Revenue (percent of GDP)",1999,"FY","13.7","14.1","15.3","11.7","11.7","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"GCR_Y","Total Revenues, including grants (percent of GDP, A+B+C+D)",1999,"FY","14.8","15","16.3","13.5","13.6","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"GCRKY","Capital Revenues (percent of GDP)",1999,"FY","0","0","0","0.9","1","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"GCRNT","Current Non-tax Revenues (percent of GDP)",1999,"FY","1.1","0.9","1","0.9","0.9","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"GPB_Y","Fiscal Balance, Broadest coverage including grants 2/",1999,"FY","0.9","1.2","-0.9","-6","-6","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"NGDP","GDP (domestic currency, billions)",1999,"FY","470.5","553","699.1","1057.5","1222.2","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"NGDPD","GDP (in millions of US$ or SDRs)",1999,"FY","208","223.2","139.9","110","153","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"NI_Y","Gross Domestic Investment (percent of GDP)",1999,"FY","28.2","30.2","27.6","15","21","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"NS_Y","Gross National/Domestic Savings (percent of GDP)",1999,"FY","24.9","26.9","26","19.1","NULL","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"PCPIC","CPI Inflation (percent, end-of-period)",1999,"FY","9","6.6","11.6","80","11","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","0","0","0","19.7","10.5","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"RGDPC","Real GDP Growth (in percent)",1999,"FY","8.2","8","4.9","-15","-0.5","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"TMP_C","Import Unit Value (percentage change)",1999,"FY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"TMR_C","Import Volume (percentage change)",1999,"FY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"TXP_C","Export Unit Value (percentage change)",1999,"FY","2.8","1.5","-7.5","-3.1","2.1","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"TXR_C","Export Volume (percentage change)",1999,"FY","7.2","7.6","16.4","2.6","5.3","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"FNFA","Net foreign assets",1999,"FY","35.3","50.5","96","151.9","NULL","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BAFA","Change in Gross Reserves (-increase, including valuation changes)",1999,"FY","-3.4","-6.1","10.2","-10","-3","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BAFLI","Use of Fund Credit, net",1999,"FY","0","0","3","6.7","0.9","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BAR","Changes in External Payments Arrears (+ increases)",1999,"FY","0","0","2.4","-2.5","0","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BAVC","Valuation change",1999,"FY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","-7","-7.9","-1.7","4.5","2.4","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BEF_G","Programmed Financing Gap (-M-N-O-P-Q-R-S)",1999,"FY","0","0","0","0","5.1","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BEF_O","Other BOP Support 6/",1999,"FY","0","0","0","1","-1.9","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BKMEO","Other Net Inflows (including e & o) 4/",1999,"FY","11","15.6","-14","-24","-13.2","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BK_MB","Official borrowing from multilateral and bilateral lenders (excl. Fund)",1999,"FY","7.5","7.3","6.1","10.8","4.6","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BK_PF","Public Commercial Borrowing, MLT",1999,"FY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BK_SP","Scheduled Principal Payments (excl. Fund)",1999,"FY","8.4","9.1","6.1","6.3","5.5","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BS_I","Scheduled Net Interest Payments",1999,"FY","6","6","7.2","7.8","10.8","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BMS_O","Services, Debit (excluding interest)",1999,"FY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BMT","Merchandise Imports",1999,"FY","46.1","50.9","47.4","37","40.1","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BO","Overall Balance (+F+G+H+I+J-K+L)",1999,"FY","3.4","6.1","-15.6","-14.9","-11.6","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BS_O","Services net",1999,"FY","-2.7","-3.1","-3.3","-5.7","-5.7","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BTRG","Official Transfers (net) 3/",1999,"FY","0.2","0.2","0","0.1","0.1","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BXS_O","Services, Credit and Private Transfers",1999,"FY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BXT","Merchandise Exports",1999,"FY","47.8","52.1","56.2","54.9","59","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"DL","External Debt (incl. Fund) 8/",1999,"FY","105.8","112.7","137.9","148.1","152.4","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"DS","Scheduled Debt Service",1999,"FY","19.6","21.5","27","22.9","25.2","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"D_R","Cancellation of Stock of Debt 7/",1999,"FY","0","0","0","0","0","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"ENDA","Exchange rate vis-a-vis numeraire (average)",1999,"FY","2276","2364","4667","9735","8000","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"FNDA","Net Domestic Assets (domestic currency, billions) 4/",1999,"FY","197.2","244.1","353.8","421.5","NULL","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"FAFA","Gross Reserves",1999,"FY","20.6","26.6","16.4","26.4","29.5","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"FI","Nominal Interest Rate (in percent)",1999,"FY","13.99","11.07","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"FMB","Broad Money (domestic currency, billions) 4/",1999,"FY","232.5","294.6","449.8","573.4","NULL","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"GCB_Y","Fiscal Balance including grants (percent of GDP) 3/(A+B+C+D-E-F-G)",1999,"FY","-0.9","1.2","-0.9","-6","-6","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"GCECY","Current Non-Interest Expenditures (percent of GDP)",1999,"FY","6.7","7","8.9","10.5","8.7","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"GCEKY","Capital Expenditures and Net Lending (Percent of GDP)",1999,"FY","5.8","5.6","6.6","6.6","8.9","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"GCENL","Total Expenditures (percent of GDP, E+F+G)",1999,"FY","13.9","13.8","17.2","19.5","19.6","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"GCG_Y","Grants (percent of GDP)",1999,"FY","0","0","0","0","0","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"GCIPY","Interest payments (percent of GDP)",1999,"FY","1.4","1.2","1.7","2.4","2","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"GCRCT","Current Tax Revenue (percent of GDP)",1999,"FY","13.7","14.1","15.3","11.7","11.7","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"GCR_Y","Total Revenues, including grants (percent of GDP, A+B+C+D)",1999,"FY","14.8","15","16.3","13.5","13.6","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"GCRKY","Capital Revenues (percent of GDP)",1999,"FY","0","0","0","0.9","1","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"GCRNT","Current Non-tax Revenues (percent of GDP)",1999,"FY","1.1","0.9","1","0.9","0.9","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"GPB_Y","Fiscal Balance, Broadest coverage including grants 2/",1999,"FY","0.9","1.2","-0.9","-6","-6","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"NGDP","GDP (domestic currency, billions)",1999,"FY","470.5","553","699.1","1057.5","1222.2","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"NGDPD","GDP (in millions of US$ or SDRs)",1999,"FY","208","223.2","139.9","110","153","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"NI_Y","Gross Domestic Investment (percent of GDP)",1999,"FY","28.2","30.2","27.6","15","21","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"NS_Y","Gross National/Domestic Savings (percent of GDP)",1999,"FY","24.9","26.9","26","19.1","NULL","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"PCPIC","CPI Inflation (percent, end-of-period)",1999,"FY","9","6.6","11.6","80","11","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","0","0","0","19.7","10.5","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"RGDPC","Real GDP Growth (in percent)",1999,"FY","8.2","8","4.9","-15","-0.5","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"TMP_C","Import Unit Value (percentage change)",1999,"FY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"TMR_C","Import Volume (percentage change)",1999,"FY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"TXP_C","Export Unit Value (percentage change)",1999,"FY","2.8","1.5","-7.5","-3.1","2.1","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"TXR_C","Export Volume (percentage change)",1999,"FY","7.2","7.6","16.4","2.6","5.3","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"FNFA","Net foreign assets",1999,"FY","35.3","50.5","96","151.9","NULL","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BAFA","Change in Gross Reserves (-increase, including valuation changes)",1999,"FY","-3.4","-6.1","10.2","-10","-3","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BAFLI","Use of Fund Credit, net",1999,"FY","0","0","3","6.7","0.9","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BAR","Changes in External Payments Arrears (+ increases)",1999,"FY","0","0","2.4","-2.4","0","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BAVC","Valuation change",1999,"FY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","-7","-7.9","-1.7","4.5","2.4","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1999,"FY","0","0","0","0","0","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BEF_G","Programmed Financing Gap (-M-N-O-P-Q-R-S)",1999,"FY","0","0","0","0","5.1","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BEF_O","Other BOP Support 6/",1999,"FY","0","0","0","1","-1.9","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BKMEO","Other Net Inflows (including e & o) 4/",1999,"FY","11","15.6","-14","-24","-13.2","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BK_MB","Official borrowing from multilateral and bilateral lenders (excl. Fund)",1999,"FY","7.5","7.3","6.1","10.8","4.6","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BK_PF","Public Commercial Borrowing, MLT",1999,"FY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BK_SP","Scheduled Principal Payments (excl. Fund)",1999,"FY","8.4","9.1","6.1","6.3","5.5","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BS_I","Scheduled Net Interest Payments",1999,"FY","6","6","7.2","7.8","10.8","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BMS_O","Services, Debit (excluding interest)",1999,"FY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BMT","Merchandise Imports",1999,"FY","46.1","50.9","47.4","37","40.1","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BO","Overall Balance (+F+G+H+I+J-K+L)",1999,"FY","3.4","6.1","-15.6","-14.9","-11.6","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BS_O","Services net",1999,"FY","-2.7","-3.1","-3.3","-5.7","-5.7","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BTRG","Official Transfers (net) 3/",1999,"FY","0.2","0.2","0","0.1","0.1","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BXS_O","Services, Credit and Private Transfers",1999,"FY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BXT","Merchandise Exports",1999,"FY","47.8","52.1","56.2","54.9","59","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"DL","External Debt (incl. Fund) 8/",1999,"FY","105.8","112.7","137.9","148.1","152.4","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"DS","Scheduled Debt Service",1999,"FY","19.6","21.5","27","22.9","25.2","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"D_R","Cancellation of Stock of Debt 7/",1999,"FY","0","0","0","0","0","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"ENDA","Exchange rate vis-a-vis numeraire (average)",1999,"FY","2276","2364","4667","9735","8000","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"FNDA","Net Domestic Assets (domestic currency, billions) 4/",1999,"FY","197.2","244.1","353.8","421.5","NULL","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"FAFA","Gross Reserves",1999,"FY","20.6","26.6","16.4","26.4","29.5","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"FI","Nominal Interest Rate (in percent)",1999,"FY","13.99","11.07","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"FMB","Broad Money (domestic currency, billions) 4/",1999,"FY","232.5","294.6","449.8","573.4","NULL","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"GCB_Y","Fiscal Balance including grants (percent of GDP) 3/(A+B+C+D-E-F-G)",1999,"FY","0.9","1.2","-0.9","-6","-6","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"GCECY","Current Non-Interest Expenditures (percent of GDP)",1999,"FY","6.7","7","8.9","10.5","8.7","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"GCEKY","Capital Expenditures and Net Lending (Percent of GDP)",1999,"FY","5.8","5.6","6.6","6.6","8.9","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"GCENL","Total Expenditures (percent of GDP, E+F+G)",1999,"FY","13.9","13.8","17.2","19.5","19.6","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"GCG_Y","Grants (percent of GDP)",1999,"FY","0","0","0","0","0","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"GCIPY","Interest payments (percent of GDP)",1999,"FY","1.4","1.2","1.7","2.4","2","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"GCRCT","Current Tax Revenue (percent of GDP)",1999,"FY","13.7","14.1","15.3","11.7","11.7","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"GCR_Y","Total Revenues, including grants (percent of GDP, A+B+C+D)",1999,"FY","14.8","15","16.3","13.5","13.6","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"GCRKY","Capital Revenues (percent of GDP)",1999,"FY","0","0","0","0.9","1","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"GCRNT","Current Non-tax Revenues (percent of GDP)",1999,"FY","1.1","0.9","1","0.9","0.9","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"GPB_Y","Fiscal Balance, Broadest coverage including grants 2/",1999,"FY","0.9","1.2","-0.9","-6","-6","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"NGDP","GDP (domestic currency, billions)",1999,"FY","470.5","553","699.1","1057.5","1222.2","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"NGDPD","GDP (in millions of US$ or SDRs)",1999,"FY","208","223.2","139.9","110","153","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"NI_Y","Gross Domestic Investment (percent of GDP)",1999,"FY","28.2","30.2","27.6","15","21","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"NS_Y","Gross National/Domestic Savings (percent of GDP)",1999,"FY","24.9","26.9","26","19.1","NULL","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"PCPIC","CPI Inflation (percent, end-of-period)",1999,"FY","9","6.6","11.6","80","11","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"BDRPR","Projected New Rescheduling",1999,"FY","0","0","0","19.7","10.5","NULL","NULL","NULL","US$ bn",3
"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"RGDPC","Real GDP Growth (in percent)",1999,"FY","8.2","8","4.9","-15","-0.5","NULL","NULL","NULL","US$ bn",3
